Unique Id;UI Class;Displayed Text;Hint Text;Alternative Text;Input-Type;Checkable;Covers Unique Area;Visible Boundaries;Defined Boundaries;Internal Child-Ids;Is Clickable;Can be Visible;Is Enabled;Focus;Internal Id;Image Id;Text Input-Field;Is Keyboard-Element;Password-Field;Is Long-Clickable;Package Name;Internal ParentId;Resource Id;Is Scrollable;Selected;Visible Areas;Xpath;Has Clickable Descendant
3262d48d-f5d7-3e34-92f0-f16b313b7808_9de74ca7-2b8d-301b-a631-ee726176af4d;android.widget.TextView;Off;;;0;disabled;true;1050:186:350:146;1050:185:350:148;[];false;true;true;disabled;-1479265377;140936451;false;false;false;false;ch.bailu.aat;2020180633;;false;false;[1050:186:350:146];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.LinearLayout[1]/android.widget.HorizontalScrollView[1]/android.widget.LinearLayout[1]/android.view.ViewGroup[4]/android.widget.TextView[2];false
35caf1b1-a2e8-37de-82d1-42c6b38bdc80_10d444fb-2616-3649-a218-ebbae985bb5f;android.widget.TextView;Track list;;;0;disabled;true;35:1449:1370:92;35:1449:1370:93;[];false;true;true;disabled;894755636;702583806;false;false;false;false;ch.bailu.aat;2130490213;;false;false;[35:1449:1370:92];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.ScrollView[2]/android.widget.LinearLayout[1]/android.widget.LinearLayout[5]/android.widget.TextView[1];false
46b3931b-9959-3927-9f4f-c65fdee94b07_86bcbecc-77f9-3dec-aa25-8597f647b0d4;android.widget.TextView;About;;;0;disabled;true;35:2184:1370:92;35:2184:1370:93;[];false;true;true;disabled;-1320906569;-1659143926;false;false;false;false;ch.bailu.aat;2130490306;;false;false;[35:2184:1370:92];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.ScrollView[2]/android.widget.LinearLayout[1]/android.widget.LinearLayout[8]/android.widget.TextView[1];false
4b633395-79ae-304c-b8e3-0ce632be015b_3716000e-d670-36e3-8f2f-8df6554782e5;android.widget.HorizontalScrollView;;;;0;disabled;false;0:85:1400:348;0:84:1400:350;[-1279771980];false;true;true;false;-715938392;472726041;false;false;false;false;ch.bailu.aat;1483507213;;false;disabled;[0:333:349:66, 0:119:349:66, 0:186:349:146, 0:400:349:33, 0:85:349:33];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.LinearLayout[1]/android.widget.HorizontalScrollView[1];true
4f3ca713-d7af-31af-9634-7e1717ef1e09_a282f7ce-91f3-3806-833c-daca0439b08b;android.widget.TextView;/storage/emulated/0/Android/data/ch.bailu.aat/files/overlay;;;0;disabled;true;35:1787:1370:66;35:1787:1370:66;[];false;true;true;disabled;1587857364;-1184517378;false;false;false;false;ch.bailu.aat;2130490244;;false;false;[35:1787:1370:66];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.ScrollView[2]/android.widget.LinearLayout[1]/android.widget.LinearLayout[6]/android.widget.TextView[2];false
50acdfef-d0f5-3008-8296-d792a1ff1b25_6387bbd7-21d2-35dd-b777-d0677216b38c;android.view.View;;;;0;disabled;true;0:0:0:0;0:0:1440:84;[];false;false;true;disabled;-1615338229;0;false;false;false;false;ch.bailu.aat;1785170555;android:id/statusBarBackground;false;false;[];//android.widget.FrameLayout[1]/android.view.View[2];false
53c3c2ba-955b-3f30-9dda-43ade5052e7b_b1b9d417-5fd2-3437-8d66-0d08f14af3b6;android.widget.LinearLayout;;;;0;disabled;false;0:1169:1440:244;0:1169:1440:245;[201653970, 201653939];true;true;true;false;2130490182;-1337306138;false;false;false;false;ch.bailu.aat;-1009082349;;false;disabled;[0:1297:34:66, 1406:1297:34:66, 0:1364:1440:49, 0:1169:1440:34, 0:1204:34:92, 1406:1204:34:92];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.ScrollView[2]/android.widget.LinearLayout[1]/android.widget.LinearLayout[4];true
57f93c3a-e180-3503-8a9b-ab015dbb8879_6de096d0-e144-35b0-a977-bc66d4416eb2;android.view.ViewGroup;;;;0;disabled;true;1050:85:350:348;1050:84:350:350;[-1479265346, -1479265408, -1479265377];true;true;true;false;2020180633;-2037871908;false;false;false;false;ch.bailu.aat;-1279771980;;false;false;[1050:400:350:33, 1050:85:350:33];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.LinearLayout[1]/android.widget.HorizontalScrollView[1]/android.widget.LinearLayout[1]/android.view.ViewGroup[4];true
58d3b985-032a-3763-a74a-4d67453ce70f_bf2c003d-480d-3cf4-b1d2-47bd41f47e80;android.widget.TextView;;;;0;disabled;true;35:2032:1370:66;35:2032:1370:66;[];false;true;true;disabled;-2014008235;1745114906;false;false;false;false;ch.bailu.aat;2130490275;;false;false;[35:2032:1370:66];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.ScrollView[2]/android.widget.LinearLayout[1]/android.widget.LinearLayout[7]/android.widget.TextView[2];false
5e5f1432-b98f-31ad-9bf1-bb6151d165c2_02912b5b-3d2b-3881-81ae-6bd36caf10a2;android.widget.TextView;Overlay list;;;0;disabled;true;35:1694:1370:92;35:1694:1370:93;[];false;true;true;disabled;1587857333;970528801;false;false;false;false;ch.bailu.aat;2130490244;;false;false;[35:1694:1370:92];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.ScrollView[2]/android.widget.LinearLayout[1]/android.widget.LinearLayout[6]/android.widget.TextView[1];false
5f56f5e0-0442-3206-ad62-4cac73c92dde_abadc044-aadd-30e3-b57e-b0904ad3bb1f;android.widget.TextView;Cockpit A;;;0;disabled;true;35:714:1370:92;35:714:1370:93;[];false;true;true;disabled;-1184549455;1989315382;false;false;false;false;ch.bailu.aat;2130490120;;false;false;[35:714:1370:92];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.ScrollView[2]/android.widget.LinearLayout[1]/android.widget.LinearLayout[2]/android.widget.TextView[1];false
64211dea-16bb-32d8-89ef-d2dc7bdefa6a_df360141-1334-3b67-863f-3c07fe19d78b;android.view.ViewGroup;;;;0;disabled;true;700:85:349:348;700:84:350:350;[2122600253, 2122600191, 2122600222];true;true;true;false;2020180602;460705535;false;false;false;false;ch.bailu.aat;-1279771980;;false;false;[700:400:349:33, 700:85:349:33];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.LinearLayout[1]/android.widget.HorizontalScrollView[1]/android.widget.LinearLayout[1]/android.view.ViewGroup[3];true
69a25602-5f66-34ce-9d15-c9dd7225d357_a5db9310-c3f0-3668-9002-124c59b6a273;android.widget.TextView;Activity;;;0;disabled;true;35:469:1370:92;35:469:1370:93;[];false;true;true;disabled;-1877651152;-309599428;false;false;false;false;ch.bailu.aat;2130490089;;false;false;[35:469:1370:92];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.ScrollView[2]/android.widget.LinearLayout[1]/android.widget.LinearLayout[1]/android.widget.TextView[1];false
757a5724-76b3-34cf-a603-77aefd2e128a_f57d4e82-5fa6-3e9b-bfe6-c63e23631f2f;android.widget.LinearLayout;;;;0;disabled;false;0:1904:1440:244;0:1904:1440:245;[-2014008235, -2014008266];true;true;true;false;2130490275;810385176;false;false;false;false;ch.bailu.aat;-1009082349;;false;disabled;[0:2032:34:66, 1406:2032:34:66, 0:2099:1440:49, 0:1904:1440:34, 0:1939:34:92, 1406:1939:34:92];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.ScrollView[2]/android.widget.LinearLayout[1]/android.widget.LinearLayout[7];true
7e014d8a-fab7-34f2-8516-514ca309fa3c_86bc87ca-37ee-3b85-a537-a1317b4390d8;android.widget.LinearLayout;;;;0;disabled;false;0:434:1440:244;0:434:1440:245;[-1877651121, -1877651152];true;true;true;false;2130490089;-1297190916;false;false;false;false;ch.bailu.aat;-1009082349;;false;disabled;[0:562:34:66, 1406:562:34:66, 0:629:1440:49, 0:434:1440:34, 0:469:34:92, 1406:469:34:92];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.ScrollView[2]/android.widget.LinearLayout[1]/android.widget.LinearLayout[1];true
81cea8a0-35a5-303c-9b12-44c2f9095713_e0801ef2-d977-3a0c-a147-af1561f7fb89;android.widget.FrameLayout;;;;0;disabled;false;0:85:1440:2306;0:0:1440:2392;[-1615338229, 1961655169];false;true;true;disabled;1785170555;-287670243;false;false;false;false;ch.bailu.aat;0;;false;disabled;[0:2277:34:66, 1406:2277:34:66, 0:2344:1440:47, 0:2184:34:92, 1406:2184:34:92, 0:2032:34:66, 1406:2032:34:66, 0:2099:1440:49, 0:1939:34:92, 1406:1939:34:92, 0:1787:34:66, 1406:1787:34:66, 0:1854:1440:49, 0:1694:34:92, 1406:1694:34:92, 0:1542:34:66, 1406:1542:34:66, 0:1609:1440:49, 0:1449:34:92, 1406:1449:34:92, 0:1297:34:66, 1406:1297:34:66, 0:1364:1440:49, 0:1204:34:92, 1406:1204:34:92, 0:1052:34:66, 1406:1052:34:66, 0:1119:1440:49, 0:959:34:92, 1406:959:34:92, 0:807:34:66, 1406:807:34:66, 0:874:1440:49, 0:714:34:92, 1406:714:34:92, 0:562:34:66, 1406:562:34:66, 0:629:1440:49, 0:469:34:92, 1406:469:34:92, 1401:333:39:66, 1401:119:39:66, 1401:186:39:146, 1401:400:39:33, 1401:85:39:33, 0:333:349:66, 0:119:349:66, 0:186:349:146, 0:400:349:33, 0:85:349:33];//android.widget.FrameLayout[1];true
8562eafb-ef36-3cc5-9957-a321835a98d2_b53b651f-9a18-30f1-947a-1bd396430b42;android.widget.TextView;[7.0 jogging, general];;;0;disabled;true;35:562:1370:66;35:562:1370:66;[];false;true;true;disabled;-1877651121;739803781;false;false;false;false;ch.bailu.aat;2130490089;;false;false;[35:562:1370:66];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.ScrollView[2]/android.widget.LinearLayout[1]/android.widget.LinearLayout[1]/android.widget.TextView[2];false
87929010-dd3b-3586-856c-523d9b98e7c2_d6e01d8f-2d01-3dd3-9a3f-0d696764ac15;android.widget.LinearLayout;;;;0;disabled;false;0:2149:1440:242;0:2149:1440:243;[-1320906538, -1320906569];true;true;true;false;2130490306;-1843008438;false;false;false;false;ch.bailu.aat;-1009082349;;false;disabled;[0:2277:34:66, 1406:2277:34:66, 0:2344:1440:47, 0:2149:1440:34, 0:2184:34:92, 1406:2184:34:92];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.ScrollView[2]/android.widget.LinearLayout[1]/android.widget.LinearLayout[8];true
8cfd645d-1148-3c1b-a55c-f282cac77278_3217d7a7-405a-36bc-99b9-76bc8e6a1099;android.widget.LinearLayout;;;;0;disabled;false;0:924:1440:244;0:924:1440:245;[-491447727, -491447758];true;true;true;false;2130490151;789051145;false;false;false;false;ch.bailu.aat;-1009082349;;false;disabled;[0:1052:34:66, 1406:1052:34:66, 0:1119:1440:49, 0:924:1440:34, 0:959:34:92, 1406:959:34:92];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.ScrollView[2]/android.widget.LinearLayout[1]/android.widget.LinearLayout[3];true
930ee59e-d508-3488-8715-17b61b569462_6dafda05-d960-300a-8983-738b70835f95;android.widget.ImageButton;;;;0;disabled;false;0:85:349:348;0:84:350:350;[];false;true;true;false;484358802;622606202;false;false;false;false;ch.bailu.aat;2020180540;;false;disabled;[0:333:349:66, 0:119:349:66, 0:186:349:146, 0:400:349:33, 0:85:349:33];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.LinearLayout[1]/android.widget.HorizontalScrollView[1]/android.widget.LinearLayout[1]/android.view.ViewGroup[1]/android.widget.ImageButton[1];false
a462d738-060e-3696-b35b-42f73252255d_d48ed43a-e462-3c52-a50c-27d81bd037d9;android.widget.TextView;;;;0;disabled;true;35:807:1370:66;35:807:1370:66;[];false;true;true;disabled;-1184549424;-264144287;false;false;false;false;ch.bailu.aat;2130490120;;false;false;[35:807:1370:66];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.ScrollView[2]/android.widget.LinearLayout[1]/android.widget.LinearLayout[2]/android.widget.TextView[2];false
ae2aeb93-5c2a-3c7a-80fb-116093ef35ca_ebd8e0d0-d740-3d14-bdaa-d3ab4f4e0d85;android.widget.TextView;Tracker;;;0;disabled;true;1050:119:350:66;1050:119:350:66;[];false;true;true;disabled;-1479265408;282498542;false;false;false;false;ch.bailu.aat;2020180633;;false;false;[1050:119:350:66];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.LinearLayout[1]/android.widget.HorizontalScrollView[1]/android.widget.LinearLayout[1]/android.view.ViewGroup[4]/android.widget.TextView[1];false
b57b3913-bf23-366d-81ef-414f940b59b3_04718c42-db68-3122-a1dc-96411e5edea3;android.widget.ScrollView;;;;0;disabled;false;0:434:1440:1957;0:434:1440:1958;[-1009082349];false;true;true;false;-2073022423;1346325998;false;false;false;false;ch.bailu.aat;-484335249;;true;disabled;[0:2277:34:66, 1406:2277:34:66, 0:2344:1440:47, 0:2184:34:92, 1406:2184:34:92, 0:2032:34:66, 1406:2032:34:66, 0:2099:1440:49, 0:1939:34:92, 1406:1939:34:92, 0:1787:34:66, 1406:1787:34:66, 0:1854:1440:49, 0:1694:34:92, 1406:1694:34:92, 0:1542:34:66, 1406:1542:34:66, 0:1609:1440:49, 0:1449:34:92, 1406:1449:34:92, 0:1297:34:66, 1406:1297:34:66, 0:1364:1440:49, 0:1204:34:92, 1406:1204:34:92, 0:1052:34:66, 1406:1052:34:66, 0:1119:1440:49, 0:959:34:92, 1406:959:34:92, 0:807:34:66, 1406:807:34:66, 0:874:1440:49, 0:714:34:92, 1406:714:34:92, 0:562:34:66, 1406:562:34:66, 0:629:1440:49, 0:469:34:92, 1406:469:34:92];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.ScrollView[2];true
bcc8f06f-e35f-3ff5-b854-68a9088253eb_5753e6f4-4a04-3dad-b372-c59583845173;android.widget.TextView;/storage/emulated/0/Android/data/ch.bailu.aat/files/activity2;;;0;disabled;true;35:1542:1370:66;35:1542:1370:66;[];false;true;true;disabled;894755667;-1036650445;false;false;false;false;ch.bailu.aat;2130490213;;false;false;[35:1542:1370:66];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.ScrollView[2]/android.widget.LinearLayout[1]/android.widget.LinearLayout[5]/android.widget.TextView[2];false
bd48a179-e2db-345a-97a7-3336eb2a635b_919a0952-cf24-3372-8fe7-6b6d82da38d3;android.widget.LinearLayout;;;;0;disabled;false;0:85:1400:348;0:84:1400:350;[2020180633, 2020180602, 746308210, 2020180540];false;true;true;disabled;-1279771980;472726041;false;false;false;false;ch.bailu.aat;-715938392;;false;disabled;[0:333:349:66, 0:119:349:66, 0:186:349:146, 0:400:349:33, 0:85:349:33];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.LinearLayout[1]/android.widget.HorizontalScrollView[1]/android.widget.LinearLayout[1];true
c3fd7ddd-6e54-309f-831a-48326b620dc7_9dff801c-7ec2-3a4b-ac93-5dddc5b5407f;android.view.ViewGroup;;;;0;disabled;false;0:85:349:348;0:84:350:350;[484358802];true;true;true;false;2020180540;622606202;false;false;false;false;ch.bailu.aat;-1279771980;;false;disabled;[0:333:349:66, 0:119:349:66, 0:186:349:146, 0:400:349:33, 0:85:349:33];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.LinearLayout[1]/android.widget.HorizontalScrollView[1]/android.widget.LinearLayout[1]/android.view.ViewGroup[1];false
ce535555-a0f3-3b60-a9ed-75f048fa5c87_34a21c89-7e63-370d-8430-f23bd2a06d19;android.widget.TextView;;;;0;disabled;true;1050:333:350:66;1050:333:350:66;[];false;true;true;disabled;-1479265346;686260949;false;false;false;false;ch.bailu.aat;2020180633;;false;false;[1050:333:350:66];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.LinearLayout[1]/android.widget.HorizontalScrollView[1]/android.widget.LinearLayout[1]/android.view.ViewGroup[4]/android.widget.TextView[3];false
d7d4c3de-1dcb-3f38-8bc0-ba70cf0d74a8_75ad77c1-4f9a-3dfc-a8ef-d2157d8132ef;android.widget.TextView;;;;0;disabled;true;35:1052:1370:66;35:1052:1370:66;[];false;true;true;disabled;-491447727;-515199724;false;false;false;false;ch.bailu.aat;2130490151;;false;false;[35:1052:1370:66];//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.ScrollView[2]/android.widget.LinearLayout[1]/android.widget.LinearLayout[3]/android.widget.TextView[2];false
