Unique Id;UI Class;Displayed Text;Hint Text;Alternative Text;Input-Type;Checkable;Covers Unique Area;Visible Boundaries;Defined Boundaries;Internal Child-Ids;Is Clickable;Can be Visible;Is Enabled;Focus;Internal Id;Image Id;Text Input-Field;Is Keyboard-Element;Password-Field;Is Long-Clickable;Package Name;Internal ParentId;Resource Id;Is Scrollable;Selected;Visible Areas;Xpath;Has Clickable Descendant
6de88d53-e3b2-3921-ae55-76ee6bbdcdc9_5f8db948-a36c-33ac-b6dd-67da0e4b4d24;android.widget.LinearLayout;;;;0;disabled;false;14:1098:686:224;14:1098:686:224;[-243846716];true;true;true;disabled;-296005480;402200668;false;false;false;false;ch.bailu.aat;-1009851135;;false;false;[14:1098:686:59, 14:1158:55:103, 645:1158:55:103, 14:1262:686:60];//android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.ListView[1]/android.widget.LinearLayout[4];true
81cea8a0-35a5-303c-9b12-44c2f9095713_e89d3209-dd53-3728-9020-caff45b8bac9;android.widget.FrameLayout;;;;0;disabled;false;0:399:714:1396;0:399:714:1396;[-1751316537];false;true;true;disabled;1785170555;-1124036519;false;false;false;false;ch.bailu.aat;0;;false;disabled;[0:1550:13:59, 701:1550:13:59, 0:1610:13:103, 701:1610:13:103, 0:1714:13:60, 701:1714:13:60, 0:1775:714:20, 0:1324:13:59, 701:1324:13:59, 0:1384:13:103, 701:1384:13:103, 0:1488:13:60, 701:1488:13:60, 0:1098:13:59, 701:1098:13:59, 0:1158:13:103, 701:1158:13:103, 0:1262:13:60, 701:1262:13:60, 0:872:13:59, 701:872:13:59, 0:932:13:103, 701:932:13:103, 0:1036:13:60, 701:1036:13:60, 0:646:13:59, 701:646:13:59, 0:706:13:103, 701:706:13:103, 0:810:13:60, 701:810:13:60, 0:399:714:20, 0:420:13:59, 701:420:13:59, 0:480:13:103, 701:480:13:103, 0:584:13:60, 701:584:13:60];//android.widget.FrameLayout[1];true
879a7d31-4d7d-38b4-bacc-f8272ac4ae51_974a63d5-3e6e-3c67-8ef7-e0ae66828190;android.widget.RelativeLayout;;;;0;disabled;false;70:1610:574:103;70:1610:574:103;[1090379978];false;true;true;disabled;-1680086129;-2062380422;false;false;false;false;ch.bailu.aat;-316233274;;false;false;[70:1610:574:103];//android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.ListView[1]/android.widget.LinearLayout[6]/android.widget.LinearLayout[1]/android.widget.RelativeLayout[1];true
9455cb48-63f2-3608-9dad-c7ceed6795dc_14b8db14-e9f7-3680-9be0-a753bf691e93;android.widget.TextView;Nominatim;;;0;disabled;true;70:932:574:103;70:932:574:103;[];false;true;true;disabled;-1879323833;339668147;false;false;false;false;ch.bailu.aat;1565348658;android:id/title;false;false;[70:932:574:103];//android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.ListView[1]/android.widget.LinearLayout[3]/android.widget.LinearLayout[1]/android.widget.RelativeLayout[1]/android.widget.TextView[1];false
c940d258-77fd-3d58-9c3d-06ab48a2f075_66e59761-5bc6-3b31-a9db-93695062a7cb;android.widget.LinearLayout;;;;0;disabled;false;14:646:686:224;14:646:686:224;[-171460158];true;true;true;disabled;-296005542;-2092806529;false;false;false;false;ch.bailu.aat;-1009851135;;false;false;[14:646:686:59, 14:706:55:103, 645:706:55:103, 14:810:686:60];//android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.ListView[1]/android.widget.LinearLayout[2];true
cfaca638-d306-3e41-90ba-af5fe6a45c95_a81a33c4-296d-3856-9b16-8f012de8aa31;android.widget.RelativeLayout;;;;0;disabled;false;70:1384:574:103;70:1384:574:103;[1532134473];false;true;true;disabled;833381232;313181131;false;false;false;false;ch.bailu.aat;1867443653;;false;false;[70:1384:574:103];//android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.ListView[1]/android.widget.LinearLayout[5]/android.widget.LinearLayout[1]/android.widget.RelativeLayout[1];true
da475231-58d7-3f1f-9bcc-3d3d1c96d1f1_65533d09-d911-3350-b25b-9dd32ae05099;android.widget.LinearLayout;;;;0;disabled;true;14:872:686:224;14:872:686:224;[1565348658];false;true;true;disabled;1939830211;164878515;false;false;false;false;ch.bailu.aat;-296005511;android:id/content;false;false;[14:872:686:59, 14:932:55:103, 645:932:55:103, 14:1036:686:60];//android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.ListView[1]/android.widget.LinearLayout[3]/android.widget.LinearLayout[1];true
da475231-58d7-3f1f-9bcc-3d3d1c96d1f1_6da74279-608a-3008-a7d9-2161181fc9a9;android.widget.LinearLayout;;;;0;disabled;true;14:1324:686:224;14:1324:686:224;[833381232];false;true;true;disabled;1867443653;1333000139;false;false;false;false;ch.bailu.aat;-296005449;android:id/content;false;false;[14:1324:686:59, 14:1384:55:103, 645:1384:55:103, 14:1488:686:60];//android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.ListView[1]/android.widget.LinearLayout[5]/android.widget.LinearLayout[1];true
da475231-58d7-3f1f-9bcc-3d3d1c96d1f1_7d61ee17-bfcb-388c-b705-a4382b3a8a8f;android.widget.LinearLayout;;;;0;disabled;true;14:1550:686:224;14:1550:686:224;[-1680086129];false;true;true;disabled;-316233274;-1442776188;false;false;false;false;ch.bailu.aat;-296005418;android:id/content;false;false;[14:1550:686:59, 14:1610:55:103, 645:1610:55:103, 14:1714:686:60];//android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.ListView[1]/android.widget.LinearLayout[6]/android.widget.LinearLayout[1];true
da475231-58d7-3f1f-9bcc-3d3d1c96d1f1_9ed3a447-08da-33f8-88f5-086b3dfd7486;android.widget.LinearLayout;;;;0;disabled;true;14:646:686:224;14:646:686:224;[-216151277];false;true;true;disabled;-171460158;-2092806529;false;false;false;false;ch.bailu.aat;-296005542;android:id/content;false;false;[14:646:686:59, 14:706:55:103, 645:706:55:103, 14:810:686:60];//android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.ListView[1]/android.widget.LinearLayout[2]/android.widget.LinearLayout[1];true
da475231-58d7-3f1f-9bcc-3d3d1c96d1f1_adb3ae5e-ca40-3609-976a-bc7a837f5adc;android.widget.LinearLayout;;;;0;disabled;true;14:420:686:224;14:420:686:224;[-1997651212];false;true;true;disabled;2012216769;-858547549;false;false;false;false;ch.bailu.aat;-296005573;android:id/content;false;false;[14:420:686:59, 14:480:55:103, 645:480:55:103, 14:584:686:60];//android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.ListView[1]/android.widget.LinearLayout[1]/android.widget.LinearLayout[1];true
da475231-58d7-3f1f-9bcc-3d3d1c96d1f1_ce199fdb-f607-3c2b-ad64-ffd3a9042333;android.widget.LinearLayout;;;;0;disabled;true;14:1098:686:224;14:1098:686:224;[-948118703];false;true;true;disabled;-243846716;402200668;false;false;false;false;ch.bailu.aat;-296005480;android:id/content;false;false;[14:1098:686:59, 14:1158:55:103, 645:1158:55:103, 14:1262:686:60];//android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.ListView[1]/android.widget.LinearLayout[4]/android.widget.LinearLayout[1];true
e1191b56-5e57-305f-b582-2b6410f19898_f606a6a4-463f-3b6c-8fcb-54d99d71da2e;android.widget.ListView;;;;0;disabled;false;14:420:686:1354;14:420:686:1354;[-296005418, -296005449, -296005480, -296005511, -296005542, -296005573];false;true;true;true;-1009851135;-166562413;false;false;false;false;ch.bailu.aat;-1751316537;;false;false;[14:1550:686:59, 14:1610:55:103, 645:1610:55:103, 14:1714:686:60, 14:1324:686:59, 14:1384:55:103, 645:1384:55:103, 14:1488:686:60, 14:1098:686:59, 14:1158:55:103, 645:1158:55:103, 14:1262:686:60, 14:872:686:59, 14:932:55:103, 645:932:55:103, 14:1036:686:60, 14:646:686:59, 14:706:55:103, 645:706:55:103, 14:810:686:60, 14:420:686:59, 14:480:55:103, 645:480:55:103, 14:584:686:60];//android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.ListView[1];true
ea2b2676-c28c-3db2-ad39-331a336c6b92_f8e593f4-f819-337b-89a9-bfa7fd4c59ab;android.widget.TextView;Start;;;0;disabled;true;70:480:574:103;70:480:574:103;[];false;true;true;disabled;-995814843;-571314525;false;false;false;false;ch.bailu.aat;-1997651212;android:id/title;false;false;[70:480:574:103];//android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.ListView[1]/android.widget.LinearLayout[1]/android.widget.LinearLayout[1]/android.widget.RelativeLayout[1]/android.widget.TextView[1];false
ec1b8196-5109-365d-a6b3-8cd92c1e39f9_590a9108-8057-369a-aeb6-ba8271ca091e;android.widget.TextView;Pause;;;0;disabled;true;70:706:574:103;70:706:574:103;[];false;true;true;disabled;-1437569338;-1994143105;false;false;false;false;ch.bailu.aat;-216151277;android:id/title;false;false;[70:706:574:103];//android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.ListView[1]/android.widget.LinearLayout[2]/android.widget.LinearLayout[1]/android.widget.RelativeLayout[1]/android.widget.TextView[1];false
ecf77076-41a8-365b-a071-4582adbf3cfa_f6a11cc1-a167-3b23-bf69-710fd65de68a;android.widget.RelativeLayout;;;;0;disabled;false;70:1158:574:103;70:1158:574:103;[1973888968];false;true;true;disabled;-948118703;-9897892;false;false;false;false;ch.bailu.aat;-243846716;;false;false;[70:1158:574:103];//android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.ListView[1]/android.widget.LinearLayout[4]/android.widget.LinearLayout[1]/android.widget.RelativeLayout[1];true
ff3c2e87-802f-3d12-bab8-1ef877cbbe12_bdc2dd28-9337-363b-9d99-55fec1574f18;android.widget.TextView;Overlays;;;0;disabled;true;70:1384:574:103;70:1384:574:103;[];false;true;true;disabled;1532134473;313181131;false;false;false;false;ch.bailu.aat;833381232;android:id/title;false;false;[70:1384:574:103];//android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.ListView[1]/android.widget.LinearLayout[5]/android.widget.LinearLayout[1]/android.widget.RelativeLayout[1]/android.widget.TextView[1];false
